itemSet,setSize,target,conversion
84-30,2,18,0
84-30,2,73,0
84-30,2,16,0
30,1,84,1
92-1-11,3,39,0
92-1-11,3,43,0
92-1-11,3,59,0
92-1-11,3,30,0
92-1-11,3,47,0
1-11,2,92,1
56-0,2,20,0
56-0,2,69,0
56-0,2,3,0
56-0,2,67,0
56-0,2,99,0
0,1,56,1
79,1,67,0
79,1,25,0
79,1,53,0
79,1,77,0
79,1,75,0
7-39-0,3,49,0
7-39-0,3,29,0
7-39-0,3,65,0
7-39-0,3,33,0
7-39-0,3,24,0
0-7,2,39,1
94,1,74,0
94,1,83,0
94,1,59,0
94,1,69,0
94,1,82,0
11,1,99,0
11,1,39,0
11,1,28,0
11,1,80,0
11,1,65,0
11,1,59,0
11,1,62,0
11,1,96,0
11,1,99,0
11,1,12,0
64-35-36,3,2,0
64-35-36,3,19,0
64-35-36,3,4,0
64-35-36,3,10,0
64-35-36,3,9,0
35-36,2,64,1
11,1,91,0
11,1,80,0
11,1,81,0
11,1,75,0
11,1,27,0
88-10-39-20-25-11,6,9,0
88-10-39-20-25-11,6,71,0
88-10-39-20-25-11,6,2,0
88-10-39-20-25-11,6,57,0
88-10-39-20-25-11,6,31,0
39-11-20-88-25,5,10,1
65,1,39,0
65,1,97,0
65,1,67,0
65,1,29,0
65,1,44,0
35,1,95,0
35,1,88,0
35,1,14,0
35,1,45,0
35,1,94,0
70,1,85,0
70,1,57,0
70,1,15,0
70,1,43,0
70,1,84,0
81-75-11,3,7,0
81-75-11,3,30,0
81-75-11,3,31,0
81-75-11,3,90,0
81-75-11,3,22,0
75-11,2,81,1
10,1,95,0
10,1,56,0
10,1,90,0
10,1,99,0
10,1,28,0
0,1,68,0
0,1,80,0
0,1,5,0
0,1,44,0
0,1,75,0
11,1,55,0
11,1,6,0
11,1,61,0
11,1,66,0
11,1,96,0
35,1,2,0
35,1,92,0
35,1,83,0
35,1,82,0
35,1,70,0
12-43-86,3,73,0
12-43-86,3,69,0
12-43-86,3,48,0
12-43-86,3,50,0
12-43-86,3,79,0
12-86,2,43,1
0,1,14,0
0,1,65,0
0,1,23,0
0,1,97,0
0,1,49,0
1,1,27,0
1,1,63,0
1,1,53,0
1,1,67,0
1,1,83,0
26,1,62,0
26,1,19,0
26,1,47,0
26,1,93,0
26,1,57,0
11,1,32,0
11,1,66,0
11,1,12,0
11,1,67,0
11,1,54,0
46-1,2,50,0
46-1,2,34,0
46-1,2,74,0
46-1,2,49,0
46-1,2,76,0
1,1,46,1
1-52,2,31,0
1-52,2,7,0
1-52,2,92,0
1-52,2,9,0
1-52,2,29,0
52,1,1,1
38,1,49,0
38,1,97,0
38,1,9,0
38,1,20,0
38,1,3,0
80,1,19,0
80,1,4,0
80,1,50,0
80,1,71,0
80,1,17,0
79-11,2,58,0
79-11,2,8,0
79-11,2,21,0
79-11,2,38,0
79-11,2,25,0
79,1,11,1
28,1,24,0
28,1,58,0
28,1,91,0
28,1,88,0
28,1,65,0
68-6,2,86,0
68-6,2,92,0
68-6,2,38,0
68-6,2,22,0
68-6,2,77,0
68,1,6,1
0,1,64,0
0,1,98,0
0,1,15,0
0,1,24,0
0,1,57,0
6,1,47,0
6,1,43,0
6,1,68,0
6,1,57,0
6,1,66,0
22,1,42,0
22,1,86,0
22,1,9,0
22,1,59,0
22,1,64,0
0,1,18,0
0,1,31,0
0,1,55,0
0,1,38,0
0,1,14,0
82,1,62,0
82,1,40,0
82,1,61,0
82,1,80,0
82,1,38,0
50,1,38,0
50,1,93,0
50,1,27,0
50,1,8,0
50,1,66,0
25,1,79,0
25,1,52,0
25,1,42,0
25,1,80,0
25,1,50,0
11,1,61,0
11,1,69,0
11,1,5,0
11,1,78,0
11,1,46,0
11,1,57,0
11,1,44,0
11,1,37,0
11,1,74,0
11,1,84,0
80,1,69,0
80,1,73,0
80,1,4,0
80,1,20,0
80,1,96,0
63-21,2,22,0
63-21,2,79,0
63-21,2,66,0
63-21,2,86,0
63-21,2,18,0
63,1,21,1
34-11,2,57,0
34-11,2,33,0
34-11,2,21,0
34-11,2,53,0
34-11,2,15,0
34,1,11,1
10-39,2,16,0
10-39,2,76,0
10-39,2,44,0
10-39,2,54,0
10-39,2,32,0
10,1,39,1
94,1,19,0
94,1,53,0
94,1,83,0
94,1,2,0
94,1,47,0
11,1,7,0
11,1,63,0
11,1,21,0
11,1,64,0
11,1,88,0
25,1,7,0
25,1,40,0
25,1,58,0
25,1,49,0
25,1,80,0
24-2,2,73,0
24-2,2,38,0
24-2,2,74,0
24-2,2,14,0
24-2,2,7,0
24,1,2,1
99-1,2,87,0
99-1,2,36,0
99-1,2,85,0
99-1,2,84,0
99-1,2,4,0
1,1,99,1
0,1,3,0
0,1,20,0
0,1,32,0
0,1,51,0
0,1,59,0
1-11,2,10,0
1-11,2,85,0
1-11,2,42,0
1-11,2,47,0
1-11,2,84,0
1,1,11,1
28-25-0,3,80,0
28-25-0,3,5,0
28-25-0,3,9,0
28-25-0,3,87,0
28-25-0,3,67,0
25-28,2,0,1
48,1,15,0
48,1,58,0
48,1,23,0
48,1,47,0
48,1,69,0
11,1,92,0
11,1,34,0
11,1,78,0
11,1,36,0
11,1,3,0
21,1,7,0
21,1,63,0
21,1,20,0
21,1,77,0
21,1,15,0
21-11,2,50,0
21-11,2,52,0
21-11,2,19,0
21-11,2,91,0
21-11,2,61,0
21,1,11,1
65-80-56-11,4,5,0
65-80-56-11,4,90,0
65-80-56-11,4,71,0
65-80-56-11,4,34,0
65-80-56-11,4,21,0
80-56-11,3,65,1
22,1,65,0
22,1,6,0
22,1,28,0
22,1,46,0
22,1,94,0
63-2,2,44,0
63-2,2,72,0
63-2,2,67,0
63-2,2,28,0
63-2,2,27,0
2,1,63,1
43-40-0,3,53,0
43-40-0,3,36,0
43-40-0,3,65,0
43-40-0,3,21,0
43-40-0,3,70,0
40-0,2,43,1
30-38-63-2-21,5,67,0
30-38-63-2-21,5,64,0
30-38-63-2-21,5,45,0
30-38-63-2-21,5,76,0
30-38-63-2-21,5,28,0
63-21-38-30,4,2,1
73,1,85,0
73,1,83,0
73,1,71,0
73,1,19,0
73,1,69,0
21,1,70,0
21,1,62,0
21,1,43,0
21,1,16,0
21,1,88,0
10-19-18-77,4,0,0
10-19-18-77,4,89,0
10-19-18-77,4,63,0
10-19-18-77,4,94,0
10-19-18-77,4,67,0
18-19-77,3,10,1
11,1,17,0
11,1,5,0
11,1,26,0
11,1,80,0
11,1,24,0
51-9-11,3,20,0
51-9-11,3,85,0
51-9-11,3,79,0
51-9-11,3,8,0
51-9-11,3,95,0
51-11,2,9,1
76,1,48,0
76,1,57,0
76,1,20,0
76,1,66,0
76,1,83,0
0,1,89,0
0,1,18,0
0,1,3,0
0,1,21,0
0,1,78,0
26,1,93,0
26,1,90,0
26,1,32,0
26,1,36,0
26,1,88,0
65,1,92,0
65,1,33,0
65,1,11,0
65,1,0,0
65,1,26,0
30,1,99,0
30,1,51,0
30,1,38,0
30,1,43,0
30,1,62,0
30-80-56-1-11,5,38,0
30-80-56-1-11,5,53,0
30-80-56-1-11,5,34,0
30-80-56-1-11,5,27,0
30-80-56-1-11,5,24,0
56-1-11-30,4,80,1
0,1,77,0
0,1,79,0
0,1,4,0
0,1,89,0
0,1,14,0
11,1,5,0
11,1,35,0
11,1,56,0
11,1,36,0
11,1,32,0
11,1,82,0
11,1,83,0
11,1,69,0
11,1,9,0
11,1,28,0
9,1,37,0
9,1,42,0
9,1,5,0
9,1,8,0
9,1,70,0
40-43-42-41,4,63,0
40-43-42-41,4,37,0
40-43-42-41,4,65,0
40-43-42-41,4,24,0
40-43-42-41,4,64,0
41-42-43,3,40,1
66,1,74,0
66,1,39,0
66,1,91,0
66,1,10,0
66,1,94,0
21-11,2,72,0
21-11,2,27,0
21-11,2,90,0
21-11,2,29,0
21-11,2,25,0
21,1,11,1
21,1,48,0
21,1,87,0
21,1,77,0
21,1,53,0
21,1,13,0
39-11,2,80,0
39-11,2,85,0
39-11,2,51,0
39-11,2,2,0
39-11,2,59,0
39,1,11,1
88-1-11,3,87,0
88-1-11,3,27,0
88-1-11,3,9,0
88-1-11,3,93,0
88-1-11,3,50,0
88-1,2,11,1
30-57-42-43-79-21,6,37,0
30-57-42-43-79-21,6,89,0
30-57-42-43-79-21,6,36,0
30-57-42-43-79-21,6,35,0
30-57-42-43-79-21,6,55,0
42-43-79-57-30,5,21,1
38-97-11,3,59,0
38-97-11,3,73,0
38-97-11,3,63,0
38-97-11,3,53,0
38-97-11,3,39,0
97-11,2,38,1
66-97,2,51,0
66-97,2,89,0
66-97,2,9,0
66-97,2,54,0
66-97,2,16,0
97,1,66,1
79-95-80-68,4,37,0
79-95-80-68,4,24,0
79-95-80-68,4,50,0
79-95-80-68,4,18,0
79-95-80-68,4,60,0
80-68-79,3,95,1
55-10-9-93,4,37,0
55-10-9-93,4,12,0
55-10-9-93,4,18,0
55-10-9-93,4,36,0
55-10-9-93,4,87,0
9-93-55,3,10,1
56,1,77,0
56,1,29,0
56,1,38,0
56,1,30,0
56,1,74,0
24,1,19,0
24,1,7,0
24,1,20,0
24,1,90,0
24,1,42,0
0,1,62,0
0,1,9,0
0,1,63,0
0,1,76,0
0,1,42,0
66-11,2,9,0
66-11,2,99,0
66-11,2,85,0
66-11,2,53,0
66-11,2,77,0
66,1,11,1
16,1,49,0
16,1,81,0
16,1,91,0
16,1,11,0
16,1,96,0
0,1,20,0
0,1,5,0
0,1,29,0
0,1,69,0
0,1,12,0
26-31-22-0,4,58,0
26-31-22-0,4,45,0
26-31-22-0,4,35,0
26-31-22-0,4,50,0
26-31-22-0,4,23,0
26-22-31,3,0,1
63,1,14,0
63,1,66,0
63,1,22,0
63,1,71,0
63,1,42,0
90-68-6-67-87-39-13-14-25-89,10,91,0
90-68-6-67-87-39-13-14-25-89,10,22,0
90-68-6-67-87-39-13-14-25-89,10,48,0
90-68-6-67-87-39-13-14-25-89,10,12,0
90-68-6-67-87-39-13-14-25-89,10,38,0
89-67-68-6-39-13-14-87-25,9,90,1
85-22,2,56,0
85-22,2,41,0
85-22,2,31,0
85-22,2,44,0
85-22,2,50,0
85,1,22,1
39,1,45,0
39,1,48,0
39,1,16,0
39,1,33,0
39,1,83,0
92-97,2,54,0
92-97,2,10,0
92-97,2,8,0
92-97,2,83,0
92-97,2,89,0
92,1,97,1
88-10-11,3,67,0
88-10-11,3,85,0
88-10-11,3,9,0
88-10-11,3,16,0
88-10-11,3,3,0
10-11,2,88,1
1,1,96,0
1,1,71,0
1,1,86,0
1,1,34,0
1,1,45,0
59-81-10-22,4,45,0
59-81-10-22,4,60,0
59-81-10-22,4,2,0
59-81-10-22,4,15,0
59-81-10-22,4,95,0
81-10-59,3,22,1
0,1,51,0
0,1,44,0
0,1,31,0
0,1,42,0
0,1,50,0
38,1,78,0
38,1,87,0
38,1,26,0
38,1,84,0
38,1,4,0
82-11,2,70,0
82-11,2,49,0
82-11,2,36,0
82-11,2,37,0
82-11,2,69,0
11,1,82,1
29-94-46-2,4,22,0
29-94-46-2,4,52,0
29-94-46-2,4,1,0
29-94-46-2,4,64,0
29-94-46-2,4,74,0
2-29-94,3,46,1
72,1,42,0
72,1,62,0
72,1,49,0
72,1,12,0
72,1,38,0
17-19-70-18-11,5,13,0
17-19-70-18-11,5,45,0
17-19-70-18-11,5,3,0
17-19-70-18-11,5,12,0
17-19-70-18-11,5,37,0
19-17-11-70,4,18,1
38-4,2,1,0
38-4,2,37,0
38-4,2,75,0
38-4,2,19,0
38-4,2,27,0
4,1,38,1
21,1,42,0
21,1,93,0
21,1,84,0
21,1,79,0
21,1,52,0
11,1,65,0
11,1,44,0
11,1,57,0
11,1,19,0
11,1,18,0
21,1,25,0
21,1,99,0
21,1,13,0
21,1,15,0
21,1,80,0
59,1,4,0
59,1,70,0
59,1,41,0
59,1,63,0
59,1,95,0
39-83-84-42-41-43-86-24-22,9,76,0
39-83-84-42-41-43-86-24-22,9,48,0
39-83-84-42-41-43-86-24-22,9,7,0
39-83-84-42-41-43-86-24-22,9,13,0
39-83-84-42-41-43-86-24-22,9,16,0
39-41-42-83-84-86-22-24,8,43,1
24-13-17,3,94,0
24-13-17,3,79,0
24-13-17,3,57,0
24-13-17,3,74,0
24-13-17,3,7,0
24-17,2,13,1
11,1,28,0
11,1,8,0
11,1,55,0
11,1,10,0
11,1,80,0
25,1,95,0
25,1,80,0
25,1,15,0
25,1,65,0
25,1,52,0
65,1,82,0
65,1,25,0
65,1,2,0
65,1,72,0
65,1,45,0
11,1,6,0
11,1,44,0
11,1,90,0
11,1,54,0
11,1,60,0
48-92-31-30-76-27-34-10,8,85,0
48-92-31-30-76-27-34-10,8,26,0
48-92-31-30-76-27-34-10,8,51,0
48-92-31-30-76-27-34-10,8,65,0
48-92-31-30-76-27-34-10,8,60,0
34-10-76-48-92-30-31,7,27,1
66-97-16-38-55-98-29-46,8,78,0
66-97-16-38-55-98-29-46,8,24,0
66-97-16-38-55-98-29-46,8,63,0
66-97-16-38-55-98-29-46,8,73,0
66-97-16-38-55-98-29-46,8,1,0
97-66-98-38-46-16-55,7,29,1
39-55-69-11,4,14,0
39-55-69-11,4,22,0
39-55-69-11,4,4,0
39-55-69-11,4,7,0
39-55-69-11,4,56,0
11-69-55,3,39,1
31-1,2,14,0
31-1,2,74,0
31-1,2,13,0
31-1,2,30,0
31-1,2,48,0
31,1,1,1
81-98-99-0,4,65,0
81-98-99-0,4,19,0
81-98-99-0,4,66,0
81-98-99-0,4,79,0
81-98-99-0,4,68,0
0-98-99,3,81,1
18,1,50,0
18,1,69,0
18,1,31,0
18,1,0,0
18,1,28,0
11,1,5,0
11,1,24,0
11,1,88,0
11,1,70,0
11,1,92,0
11,1,79,0
11,1,32,0
11,1,22,0
11,1,40,0
11,1,66,0
19-24-21,3,81,0
19-24-21,3,47,0
19-24-21,3,79,0
19-24-21,3,61,0
19-24-21,3,67,0
24-21,2,19,1
11,1,61,0
11,1,78,0
11,1,7,0
11,1,69,0
11,1,89,0
26-52-0,3,73,0
26-52-0,3,22,0
26-52-0,3,69,0
26-52-0,3,72,0
26-52-0,3,85,0
0-52,2,26,1
53,1,91,0
53,1,69,0
53,1,88,0
53,1,49,0
53,1,76,0
4-28,2,58,0
4-28,2,5,0
4-28,2,78,0
4-28,2,30,0
4-28,2,8,0
28,1,4,1
22-11,2,19,0
22-11,2,9,0
22-11,2,61,0
22-11,2,35,0
22-11,2,46,0
11,1,22,1
97-20-11-22,4,74,0
97-20-11-22,4,19,0
97-20-11-22,4,23,0
97-20-11-22,4,37,0
97-20-11-22,4,44,0
97-20-22,3,11,1
18-42,2,77,0
18-42,2,54,0
18-42,2,3,0
18-42,2,48,0
18-42,2,24,0
18,1,42,1
10,1,50,0
10,1,92,0
10,1,19,0
10,1,20,0
10,1,12,0
88-93,2,75,0
88-93,2,17,0
88-93,2,16,0
88-93,2,70,0
88-93,2,85,0
88,1,93,1
11,1,42,0
11,1,8,0
11,1,53,0
11,1,33,0
11,1,89,0
1-11,2,90,0
1-11,2,41,0
1-11,2,64,0
1-11,2,17,0
1-11,2,61,0
11,1,1,1
56-3,2,50,0
56-3,2,51,0
56-3,2,83,0
56-3,2,32,0
56-3,2,42,0
3,1,56,1
84,1,26,0
84,1,36,0
84,1,91,0
84,1,74,0
84,1,39,0
25,1,87,0
25,1,38,0
25,1,52,0
25,1,53,0
25,1,80,0
14-0,2,42,0
14-0,2,35,0
14-0,2,23,0
14-0,2,70,0
14-0,2,72,0
14,1,0,1
46-2,2,94,0
46-2,2,88,0
46-2,2,11,0
46-2,2,7,0
46-2,2,69,0
2,1,46,1
78-82-50-33-11-3,6,53,0
78-82-50-33-11-3,6,70,0
78-82-50-33-11-3,6,76,0
78-82-50-33-11-3,6,8,0
78-82-50-33-11-3,6,79,0
33-3-11-78-50,5,82,1
22,1,96,0
22,1,64,0
22,1,89,0
22,1,30,0
22,1,28,0
0,1,47,0
0,1,29,0
0,1,32,0
0,1,79,0
0,1,27,0
10-79,2,88,0
10-79,2,25,0
10-79,2,47,0
10-79,2,95,0
10-79,2,46,0
10,1,79,1
86,1,92,0
86,1,56,0
86,1,45,0
86,1,40,0
86,1,22,0
17-43,2,71,0
17-43,2,94,0
17-43,2,5,0
17-43,2,53,0
17-43,2,32,0
17,1,43,1
58-47-14-6-5-90,6,83,0
58-47-14-6-5-90,6,61,0
58-47-14-6-5-90,6,57,0
58-47-14-6-5-90,6,41,0
58-47-14-6-5-90,6,59,0
58-6-14-47-90,5,5,1
98,1,3,0
98,1,21,0
98,1,31,0
98,1,59,0
98,1,80,0
39,1,18,0
39,1,7,0
39,1,72,0
39,1,51,0
39,1,25,0
53,1,36,0
53,1,97,0
53,1,30,0
53,1,96,0
53,1,26,0
65,1,1,0
65,1,34,0
65,1,33,0
65,1,48,0
65,1,89,0
79,1,67,0
79,1,35,0
79,1,63,0
79,1,80,0
79,1,40,0
2,1,5,0
2,1,78,0
2,1,92,0
2,1,97,0
2,1,8,0
64,1,58,0
64,1,10,0
64,1,94,0
64,1,63,0
64,1,25,0
56-11,2,71,0
56-11,2,30,0
56-11,2,73,0
56-11,2,51,0
56-11,2,90,0
11,1,56,1
26,1,8,0
26,1,35,0
26,1,94,0
26,1,54,0
26,1,33,0
29-3-11,3,36,0
29-3-11,3,21,0
29-3-11,3,23,0
29-3-11,3,39,0
29-3-11,3,84,0
3-11,2,29,1
13-15-8-18-19-29-98-40,8,67,0
13-15-8-18-19-29-98-40,8,52,0
13-15-8-18-19-29-98-40,8,61,0
13-15-8-18-19-29-98-40,8,47,0
13-15-8-18-19-29-98-40,8,87,0
98-8-40-15-18-19-29,7,13,1
20-52,2,91,0
20-52,2,48,0
20-52,2,7,0
20-52,2,80,0
20-52,2,15,0
52,1,20,1
58-76-22,3,13,0
58-76-22,3,68,0
58-76-22,3,36,0
58-76-22,3,93,0
58-76-22,3,26,0
58-22,2,76,1
11,1,51,0
11,1,3,0
11,1,73,0
11,1,75,0
11,1,17,0
49-11,2,2,0
49-11,2,22,0
49-11,2,34,0
49-11,2,72,0
49-11,2,4,0
11,1,49,1
57-99,2,30,0
57-99,2,73,0
57-99,2,95,0
57-99,2,31,0
57-99,2,94,0
57,1,99,1
51-9,2,77,0
51-9,2,6,0
51-9,2,8,0
51-9,2,47,0
51-9,2,98,0
51,1,9,1
95-33,2,98,0
95-33,2,50,0
95-33,2,85,0
95-33,2,1,0
95-33,2,89,0
33,1,95,1
57-22-11,3,84,0
57-22-11,3,72,0
57-22-11,3,41,0
57-22-11,3,51,0
57-22-11,3,58,0
57-11,2,22,1
54-1,2,37,0
54-1,2,19,0
54-1,2,92,0
54-1,2,14,0
54-1,2,20,0
54,1,1,1
6-10-55-63,4,72,0
6-10-55-63,4,92,0
6-10-55-63,4,77,0
6-10-55-63,4,7,0
6-10-55-63,4,42,0
10-6-63,3,55,1
26,1,18,0
26,1,46,0
26,1,7,0
26,1,50,0
26,1,63,0
11,1,30,0
11,1,52,0
11,1,21,0
11,1,89,0
11,1,34,0
39,1,66,0
39,1,79,0
39,1,27,0
39,1,40,0
39,1,99,0
19-17-11,3,82,0
19-17-11,3,72,0
19-17-11,3,91,0
19-17-11,3,8,0
19-17-11,3,69,0
17-19,2,11,1
8-4-9-23,4,39,0
8-4-9-23,4,94,0
8-4-9-23,4,75,0
8-4-9-23,4,0,0
8-4-9-23,4,53,0
9-4-23,3,8,1
56,1,78,0
56,1,85,0
56,1,86,0
56,1,22,0
56,1,25,0
84-10-11,3,71,0
84-10-11,3,37,0
84-10-11,3,53,0
84-10-11,3,0,0
84-10-11,3,93,0
10-84,2,11,1
21,1,57,0
21,1,98,0
21,1,63,0
21,1,83,0
21,1,6,0
61,1,90,0
61,1,53,0
61,1,33,0
61,1,3,0
61,1,98,0
11,1,6,0
11,1,88,0
11,1,90,0
11,1,16,0
11,1,3,0
26,1,61,0
26,1,88,0
26,1,70,0
26,1,7,0
26,1,99,0
49,1,39,0
49,1,99,0
49,1,57,0
49,1,94,0
49,1,71,0
82-10-25,3,73,0
82-10-25,3,43,0
82-10-25,3,18,0
82-10-25,3,9,0
82-10-25,3,80,0
25-82,2,10,1
76-52,2,18,0
76-52,2,87,0
76-52,2,54,0
76-52,2,32,0
76-52,2,39,0
76,1,52,1
11,1,75,0
11,1,41,0
11,1,67,0
11,1,0,0
11,1,31,0
62,1,70,0
62,1,64,0
62,1,88,0
62,1,2,0
62,1,48,0
14-28,2,47,0
14-28,2,4,0
14-28,2,5,0
14-28,2,38,0
14-28,2,57,0
14,1,28,1
55-48-43,3,96,0
55-48-43,3,47,0
55-48-43,3,68,0
55-48-43,3,85,0
55-48-43,3,36,0
48-55,2,43,1
83,1,98,0
83,1,70,0
83,1,25,0
83,1,44,0
83,1,94,0
48-13-24-17-19-18,6,98,0
48-13-24-17-19-18,6,80,0
48-13-24-17-19-18,6,39,0
48-13-24-17-19-18,6,83,0
48-13-24-17-19-18,6,35,0
13-48-17-18-19,5,24,1
11,1,75,0
11,1,94,0
11,1,37,0
11,1,81,0
11,1,38,0
14-38-98-49,4,95,0
14-38-98-49,4,31,0
14-38-98-49,4,27,0
14-38-98-49,4,60,0
14-38-98-49,4,36,0
49-98-38,3,14,1
30-65-89,3,11,0
30-65-89,3,85,0
30-65-89,3,87,0
30-65-89,3,91,0
30-65-89,3,49,0
89-30,2,65,1
66-29-84-94,4,30,0
66-29-84-94,4,62,0
66-29-84-94,4,89,0
66-29-84-94,4,52,0
66-29-84-94,4,15,0
84-29-94,3,66,1
40,1,41,0
40,1,92,0
40,1,75,0
40,1,51,0
40,1,62,0
11,1,74,0
11,1,57,0
11,1,98,0
11,1,43,0
11,1,61,0
84-96-25,3,70,0
84-96-25,3,43,0
84-96-25,3,47,0
84-96-25,3,14,0
84-96-25,3,7,0
25-84,2,96,1
30,1,31,0
30,1,28,0
30,1,69,0
30,1,67,0
30,1,49,0
82-10,2,14,0
82-10,2,72,0
82-10,2,65,0
82-10,2,21,0
82-10,2,27,0
10,1,82,1
11,1,90,0
11,1,29,0
11,1,7,0
11,1,66,0
11,1,15,0
11,1,50,0
11,1,89,0
11,1,76,0
11,1,47,0
11,1,68,0
26-55-84,3,49,0
26-55-84,3,3,0
26-55-84,3,48,0
26-55-84,3,41,0
26-55-84,3,75,0
84-55,2,26,1
35,1,25,0
35,1,3,0
35,1,95,0
35,1,77,0
35,1,5,0
4-67-7-39-88-8-16-20,8,76,0
4-67-7-39-88-8-16-20,8,15,0
4-67-7-39-88-8-16-20,8,58,0
4-67-7-39-88-8-16-20,8,42,0
4-67-7-39-88-8-16-20,8,11,0
67-4-39-8-16-20-88,7,7,1
36,1,88,0
36,1,73,0
36,1,95,0
36,1,42,0
36,1,14,0
11,1,29,0
11,1,9,0
11,1,89,0
11,1,83,0
11,1,20,0
8-44-88-7-20-11-89,7,49,0
8-44-88-7-20-11-89,7,0,0
8-44-88-7-20-11-89,7,52,0
8-44-88-7-20-11-89,7,53,0
8-44-88-7-20-11-89,7,81,0
7-11-44-20-88-89,6,8,1
11,1,90,0
11,1,10,0
11,1,47,0
11,1,71,0
11,1,28,0
96-88-7-8-10-89,6,66,0
96-88-7-8-10-89,6,34,0
96-88-7-8-10-89,6,35,0
96-88-7-8-10-89,6,73,0
96-88-7-8-10-89,6,43,0
96-7-8-10-88,5,89,1
51,1,74,0
51,1,37,0
51,1,84,0
51,1,32,0
51,1,64,0
30-29-25-11,4,98,0
30-29-25-11,4,39,0
30-29-25-11,4,31,0
30-29-25-11,4,60,0
30-29-25-11,4,26,0
11-29-30,3,25,1
38-0,2,36,0
38-0,2,88,0
38-0,2,56,0
38-0,2,86,0
38-0,2,71,0
38,1,0,1
60-98-10-94,4,99,0
60-98-10-94,4,28,0
60-98-10-94,4,58,0
60-98-10-94,4,85,0
60-98-10-94,4,49,0
10-60-94,3,98,1
40,1,32,0
40,1,45,0
40,1,48,0
40,1,17,0
40,1,37,0
96-25,2,19,0
96-25,2,88,0
96-25,2,48,0
96-25,2,43,0
96-25,2,42,0
25,1,96,1
26,1,86,0
26,1,19,0
26,1,40,0
26,1,30,0
26,1,21,0
64,1,78,0
64,1,4,0
64,1,77,0
64,1,63,0
64,1,10,0
70-11,2,29,0
70-11,2,47,0
70-11,2,28,0
70-11,2,42,0
70-11,2,86,0
70,1,11,1
95-80-35-56,4,29,0
95-80-35-56,4,90,0
95-80-35-56,4,48,0
95-80-35-56,4,27,0
95-80-35-56,4,31,0
80-35-95,3,56,1
81-11,2,20,0
81-11,2,61,0
81-11,2,64,0
81-11,2,27,0
81-11,2,19,0
11,1,81,1
67-15-16-63,4,78,0
67-15-16-63,4,26,0
67-15-16-63,4,11,0
67-15-16-63,4,68,0
67-15-16-63,4,60,0
67-15-63,3,16,1
68-5-90-6,4,32,0
68-5-90-6,4,79,0
68-5-90-6,4,26,0
68-5-90-6,4,61,0
68-5-90-6,4,46,0
90-5-6,3,68,1
98-97,2,46,0
98-97,2,40,0
98-97,2,2,0
98-97,2,65,0
98-97,2,47,0
97,1,98,1
84,1,88,0
84,1,18,0
84,1,44,0
84,1,30,0
84,1,41,0
26,1,25,0
26,1,70,0
26,1,31,0
26,1,49,0
26,1,17,0
66-97-6-15-45-98,6,33,0
66-97-6-15-45-98,6,28,0
66-97-6-15-45-98,6,46,0
66-97-6-15-45-98,6,87,0
66-97-6-15-45-98,6,19,0
97-66-98-6-45,5,15,1
85,1,6,0
85,1,72,0
85,1,4,0
85,1,88,0
85,1,69,0
81-22,2,52,0
81-22,2,68,0
81-22,2,55,0
81-22,2,69,0
81-22,2,37,0
81,1,22,1
46,1,71,0
46,1,64,0
46,1,38,0
46,1,95,0
46,1,45,0
25,1,72,0
25,1,2,0
25,1,83,0
25,1,49,0
25,1,82,0
21-11,2,88,0
21-11,2,60,0
21-11,2,92,0
21-11,2,31,0
21-11,2,71,0
21,1,11,1
11,1,22,0
11,1,63,0
11,1,21,0
11,1,16,0
11,1,41,0
70-11,2,78,0
70-11,2,19,0
70-11,2,88,0
70-11,2,89,0
70-11,2,68,0
70,1,11,1
66-72-75-11,4,86,0
66-72-75-11,4,13,0
66-72-75-11,4,8,0
66-72-75-11,4,60,0
66-72-75-11,4,79,0
72-75-11,3,66,1
47-32-26-57-39-82,6,28,0
47-32-26-57-39-82,6,43,0
47-32-26-57-39-82,6,66,0
47-32-26-57-39-82,6,20,0
47-32-26-57-39-82,6,60,0
32-39-47-57-26,5,82,1
14,1,24,0
14,1,32,0
14,1,74,0
14,1,86,0
14,1,80,0
88-96-61-30-39-92-1,7,65,0
88-96-61-30-39-92-1,7,15,0
88-96-61-30-39-92-1,7,32,0
88-96-61-30-39-92-1,7,42,0
88-96-61-30-39-92-1,7,40,0
96-1-39-88-92-61,6,30,1
11-0,2,65,0
11-0,2,14,0
11-0,2,54,0
11-0,2,12,0
11-0,2,89,0
0,1,11,1
57-43-42,3,71,0
57-43-42,3,48,0
57-43-42,3,91,0
57-43-42,3,16,0
57-43-42,3,72,0
57-43,2,42,1
48,1,72,0
48,1,97,0
48,1,55,0
48,1,54,0
48,1,66,0
23-84-1-21-11,5,29,0
23-84-1-21-11,5,83,0
23-84-1-21-11,5,69,0
23-84-1-21-11,5,94,0
23-84-1-21-11,5,97,0
1-11-21-23,4,84,1
70-64-56-3-21,5,29,0
70-64-56-3-21,5,92,0
70-64-56-3-21,5,27,0
70-64-56-3-21,5,35,0
70-64-56-3-21,5,53,0
64-56-3-70,4,21,1
40-39-30-92-25-52,6,3,0
40-39-30-92-25-52,6,67,0
40-39-30-92-25-52,6,76,0
40-39-30-92-25-52,6,33,0
40-39-30-92-25-52,6,57,0
39-40-52-25-30,5,92,1
42-10,2,92,0
42-10,2,32,0
42-10,2,9,0
42-10,2,85,0
