itemSet,target,conversion,setSize
"[20, 6]",38,0,2
"[20, 6]",12,0,2
"[20, 6]",31,0,2
"[20, 6]",16,0,2
"[69, 34, 27]",20,0,3
"[69, 34, 27]",1,0,3
"[69, 34, 27]",73,0,3
"[69, 34, 27]",27,0,3
"[69, 34, 27]",62,0,3
"[73, 3, 4]",6,0,3
"[73, 3, 4]",3,0,3
"[73, 3, 4]",35,0,3
"[73, 3, 4]",56,0,3
"[73, 3, 4]",1,0,3
"[2, 49, 0, 40, 43]",85,0,5
"[2, 49, 0, 40, 43]",0,0,5
"[2, 49, 0, 40, 43]",16,0,5
"[2, 49, 0, 40, 43]",51,0,5
"[2, 49, 0, 40, 43]",57,0,5
"[12, 44]",61,0,2
"[12, 44]",31,0,2
"[12, 44]",4,0,2
"[12, 44]",81,0,2
"[12, 44]",11,0,2
"[49, 2]",64,0,2
"[49, 2]",5,0,2
"[49, 2]",29,0,2
"[49, 2]",50,0,2
"[49, 2]",81,0,2
"[7, 62]",65,0,2
"[7, 62]",96,0,2
"[7, 62]",84,0,2
"[7, 62]",98,0,2
"[7, 62]",21,0,2
"[92, 95]",85,0,2
"[92, 95]",72,0,2
"[92, 95]",44,0,2
"[92, 95]",54,0,2
"[92, 95]",21,0,2
"[49, 52, 7, 9, 16, 92]",86,0,6
"[49, 52, 7, 9, 16, 92]",49,0,6
"[49, 52, 7, 9, 16, 92]",94,0,6
"[49, 52, 7, 9, 16, 92]",83,0,6
"[49, 52, 7, 9, 16, 92]",82,0,6
"[37, 13, 10]",97,0,3
"[37, 13, 10]",31,0,3
"[37, 13, 10]",47,0,3
"[37, 13, 10]",55,0,3
"[37, 13, 10]",17,0,3
"[52, 7, 10]",37,0,3
"[52, 7, 10]",99,0,3
"[52, 7, 10]",48,0,3
"[52, 7, 10]",38,0,3
"[52, 7, 10]",10,0,3
"[33, 92, 95]",2,0,3
"[33, 92, 95]",75,0,3
"[33, 92, 95]",61,0,3
"[33, 92, 95]",36,0,3
"[33, 92, 95]",87,0,3
"[89, 75]",72,0,2
"[89, 75]",29,0,2
"[89, 75]",30,0,2
"[89, 75]",93,0,2
"[89, 75]",98,0,2
"[50, 1, 43]",43,0,3
"[50, 1, 43]",52,0,3
"[50, 1, 43]",1,0,3
"[50, 1, 43]",91,0,3
"[50, 1, 43]",66,0,3
"[86, 38, 12]",53,0,3
"[86, 38, 12]",23,0,3
"[86, 38, 12]",88,0,3
"[86, 38, 12]",77,0,3
"[86, 38, 12]",73,0,3
"[95, 1]",79,0,2
"[95, 1]",99,0,2
"[95, 1]",23,0,2
"[95, 1]",17,0,2
"[95, 1]",38,0,2
"[38, 49, 52]",71,0,3
"[38, 49, 52]",44,0,3
"[38, 49, 52]",88,0,3
"[38, 49, 52]",78,0,3
"[38, 49, 52]",51,0,3
"[54, 5, 87]",4,0,3
"[54, 5, 87]",64,0,3
"[54, 5, 87]",5,0,3
"[54, 5, 87]",6,0,3
"[54, 5, 87]",54,0,3
"[14, 1]",30,0,2
"[14, 1]",1,0,2
"[14, 1]",25,0,2
"[14, 1]",57,0,2
"[14, 1]",58,0,2
"[51, 7]",49,0,2
"[51, 7]",64,0,2
"[51, 7]",1,0,2
"[51, 7]",23,0,2
"[51, 7]",88,0,2
"[15, 22, 73]",16,0,3
"[15, 22, 73]",83,0,3
"[15, 22, 73]",43,0,3
"[15, 22, 73]",48,0,3
"[15, 22, 73]",58,0,3
"[11, 96]",1,0,2
"[11, 96]",22,0,2
"[11, 96]",88,0,2
"[11, 96]",96,0,2
"[11, 96]",9,0,2
"[9, 43, 90, 14, 2]",2,0,5
"[9, 43, 90, 14, 2]",27,0,5
"[9, 43, 90, 14, 2]",66,0,5
"[9, 43, 90, 14, 2]",72,0,5
"[9, 43, 90, 14, 2]",83,0,5
"[21, 80]",82,0,2
"[21, 80]",15,0,2
"[21, 80]",62,0,2
"[21, 80]",3,0,2
"[21, 80]",54,0,2
"[9, 6, 38, 16, 40, 46, 43]",18,0,7
"[9, 6, 38, 16, 40, 46, 43]",77,0,7
"[9, 6, 38, 16, 40, 46, 43]",30,0,7
"[9, 6, 38, 16, 40, 46, 43]",85,0,7
"[9, 6, 38, 16, 40, 46, 43]",66,0,7
"[2, 49, 20, 15]",19,0,4
"[2, 49, 20, 15]",76,0,4
"[2, 49, 20, 15]",95,0,4
"[2, 49, 20, 15]",41,0,4
"[2, 49, 20, 15]",25,0,4
"[45, 65, 69, 23]",7,0,4
"[45, 65, 69, 23]",31,0,4
"[45, 65, 69, 23]",0,0,4
"[45, 65, 69, 23]",56,0,4
"[45, 65, 69, 23]",11,0,4
"[44, 71, 42]",89,0,3
"[44, 71, 42]",41,0,3
"[44, 71, 42]",53,0,3
"[44, 71, 42]",49,0,3
"[44, 71, 42]",28,0,3
"[92, 19, 58, 49, 9, 7]",22,0,6
"[92, 19, 58, 49, 9, 7]",18,0,6
"[92, 19, 58, 49, 9, 7]",68,0,6
"[92, 19, 58, 49, 9, 7]",20,0,6
"[92, 19, 58, 49, 9, 7]",31,0,6
"[49, 43]",10,0,2
"[49, 43]",58,0,2
"[49, 43]",16,0,2
"[49, 43]",9,0,2
"[49, 43]",45,0,2
"[63, 34, 21]",4,0,3
"[63, 34, 21]",79,0,3
"[63, 34, 21]",59,0,3
"[63, 34, 21]",45,0,3
"[63, 34, 21]",76,0,3
"[64, 65]",29,0,2
"[64, 65]",60,0,2
"[64, 65]",48,0,2
"[64, 65]",71,0,2
"[64, 65]",20,0,2
"[87, 7, 49]",85,0,3
"[87, 7, 49]",74,0,3
"[87, 7, 49]",12,0,3
"[87, 7, 49]",0,0,3
"[87, 7, 49]",13,0,3
"[97, 59]",48,0,2
"[97, 59]",5,0,2
"[97, 59]",82,0,2
"[97, 59]",61,0,2
"[97, 59]",74,0,2
"[33, 32]",67,0,2
"[33, 32]",22,0,2
"[33, 32]",99,0,2
"[33, 32]",19,0,2
"[33, 32]",18,0,2
"[0, 51, 2]",27,0,3
"[0, 51, 2]",19,0,3
"[0, 51, 2]",51,0,3
"[0, 51, 2]",81,0,3
"[0, 51, 2]",88,0,3
"[5, 86]",63,0,2
"[5, 86]",48,0,2
"[5, 86]",81,0,2
"[5, 86]",92,0,2
"[5, 86]",0,0,2
"[19, 9]",78,0,2
"[19, 9]",49,0,2
"[19, 9]",60,0,2
"[19, 9]",27,0,2
"[19, 9]",46,0,2
"[86, 7]",27,0,2
"[86, 7]",42,0,2
"[86, 7]",84,0,2
"[86, 7]",43,0,2
"[86, 7]",55,0,2
"[89, 71, 23]",36,0,3
"[89, 71, 23]",6,0,3
"[89, 71, 23]",70,0,3
"[89, 71, 23]",51,0,3
"[89, 71, 23]",67,0,3
"[7, 77, 9, 50]",30,0,4
"[7, 77, 9, 50]",31,0,4
"[7, 77, 9, 50]",73,0,4
"[7, 77, 9, 50]",42,0,4
"[7, 77, 9, 50]",94,0,4
"[78, 76, 65, 45, 60, 89, 23, 61]",21,0,8
"[78, 76, 65, 45, 60, 89, 23, 61]",63,0,8
"[78, 76, 65, 45, 60, 89, 23, 61]",20,0,8
"[78, 76, 65, 45, 60, 89, 23, 61]",68,0,8
"[78, 76, 65, 45, 60, 89, 23, 61]",14,0,8
"[9, 45, 81]",56,0,3
"[9, 45, 81]",41,0,3
"[9, 45, 81]",48,0,3
"[9, 45, 81]",97,0,3
"[9, 45, 81]",11,0,3
"[86, 82, 7]",1,0,3
"[86, 82, 7]",46,0,3
"[86, 82, 7]",26,0,3
"[86, 82, 7]",41,0,3
"[86, 82, 7]",56,0,3
"[67, 40]",72,0,2
"[67, 40]",80,0,2
"[67, 40]",1,0,2
"[67, 40]",91,0,2
"[67, 40]",40,0,2
"[24, 21, 39]",23,0,3
"[24, 21, 39]",31,0,3
"[24, 21, 39]",55,0,3
"[24, 21, 39]",39,0,3
"[24, 21, 39]",45,0,3
"[36, 91]",94,0,2
"[36, 91]",52,0,2
"[36, 91]",28,0,2
"[36, 91]",99,0,2
"[36, 91]",25,0,2
"[55, 7, 15]",42,0,3
"[55, 7, 15]",89,0,3
"[55, 7, 15]",5,0,3
"[55, 7, 15]",19,0,3
"[55, 7, 15]",48,0,3
"[83, 21, 17]",3,0,3
"[83, 21, 17]",50,0,3
"[83, 21, 17]",17,0,3
"[83, 21, 17]",71,0,3
"[83, 21, 17]",37,0,3
"[15, 7, 51, 54, 27, 99, 2]",6,0,7
"[15, 7, 51, 54, 27, 99, 2]",96,0,7
"[15, 7, 51, 54, 27, 99, 2]",73,0,7
"[15, 7, 51, 54, 27, 99, 2]",30,0,7
"[15, 7, 51, 54, 27, 99, 2]",8,0,7
"[46, 9, 73, 30]",17,0,4
"[46, 9, 73, 30]",89,0,4
"[46, 9, 73, 30]",16,0,4
"[46, 9, 73, 30]",57,0,4
"[46, 9, 73, 30]",88,0,4
"[21, 87, 37]",89,0,3
"[21, 87, 37]",42,0,3
"[21, 87, 37]",28,0,3
"[21, 87, 37]",60,0,3
"[21, 87, 37]",77,0,3
"[15, 12, 20, 67]",18,0,4
"[15, 12, 20, 67]",96,0,4
"[15, 12, 20, 67]",39,0,4
"[15, 12, 20, 67]",47,0,4
"[15, 12, 20, 67]",68,0,4
"[10, 56]",96,0,2
"[10, 56]",56,0,2
"[10, 56]",30,0,2
"[10, 56]",22,0,2
"[10, 56]",57,0,2
"[30, 90]",51,0,2
"[30, 90]",76,0,2
"[30, 90]",48,0,2
"[30, 90]",31,0,2
"[30, 90]",38,0,2
"[20, 62]",17,0,2
"[20, 62]",54,0,2
"[20, 62]",37,0,2
"[20, 62]",32,0,2
"[20, 62]",82,0,2
"[14, 30, 56]",69,0,3
"[14, 30, 56]",80,0,3
"[14, 30, 56]",51,0,3
"[14, 30, 56]",89,0,3
"[14, 30, 56]",52,0,3
"[57, 82, 7, 30]",85,0,4
"[57, 82, 7, 30]",69,0,4
"[57, 82, 7, 30]",84,0,4
"[57, 82, 7, 30]",66,0,4
"[57, 82, 7, 30]",88,0,4
"[86, 82, 7, 72, 20]",53,0,5
"[86, 82, 7, 72, 20]",1,0,5
"[86, 82, 7, 72, 20]",16,0,5
"[86, 82, 7, 72, 20]",3,0,5
"[86, 82, 7, 72, 20]",11,0,5
"[7, 50]",94,0,2
"[7, 50]",67,0,2
"[7, 50]",63,0,2
"[7, 50]",81,0,2
"[7, 50]",4,0,2
"[31, 21, 69, 86, 7, 58, 76]",58,0,7
"[31, 21, 69, 86, 7, 58, 76]",99,0,7
"[31, 21, 69, 86, 7, 58, 76]",23,0,7
"[31, 21, 69, 86, 7, 58, 76]",72,0,7
"[31, 21, 69, 86, 7, 58, 76]",7,0,7
"[53, 49, 48]",99,0,3
"[53, 49, 48]",70,0,3
"[53, 49, 48]",89,0,3
"[53, 49, 48]",49,0,3
"[53, 49, 48]",50,0,3
"[58, 7]",6,0,2
"[58, 7]",47,0,2
"[58, 7]",68,0,2
"[58, 7]",58,0,2
"[58, 7]",13,0,2
"[29, 12, 34, 9, 17, 52]",37,0,6
"[29, 12, 34, 9, 17, 52]",12,0,6
"[29, 12, 34, 9, 17, 52]",10,0,6
"[29, 12, 34, 9, 17, 52]",43,0,6
"[29, 12, 34, 9, 17, 52]",49,0,6
"[28, 73, 5, 0, 2, 15]",81,0,6
"[28, 73, 5, 0, 2, 15]",39,0,6
"[28, 73, 5, 0, 2, 15]",2,0,6
"[28, 73, 5, 0, 2, 15]",75,0,6
"[28, 73, 5, 0, 2, 15]",42,0,6
"[0, 95]",55,0,2
"[0, 95]",64,0,2
"[0, 95]",93,0,2
"[0, 95]",19,0,2
"[0, 95]",1,0,2
"[91, 94]",59,0,2
"[91, 94]",1,0,2
"[91, 94]",67,0,2
"[91, 94]",15,0,2
"[91, 94]",95,0,2
"[15, 20]",40,0,2
"[15, 20]",8,0,2
"[15, 20]",21,0,2
"[15, 20]",42,0,2
"[15, 20]",9,0,2
"[4, 65]",36,0,2
"[4, 65]",21,0,2
"[4, 65]",68,0,2
"[4, 65]",70,0,2
"[4, 65]",29,0,2
"[51, 9, 70, 10]",14,0,4
"[51, 9, 70, 10]",49,0,4
"[51, 9, 70, 10]",74,0,4
"[51, 9, 70, 10]",13,0,4
"[51, 9, 70, 10]",54,0,4
"[50, 55]",5,0,2
"[50, 55]",60,0,2
"[50, 55]",98,0,2
"[50, 55]",52,0,2
"[50, 55]",10,0,2
"[82, 58, 7, 70]",97,0,4
"[82, 58, 7, 70]",62,0,4
"[82, 58, 7, 70]",60,0,4
"[82, 58, 7, 70]",86,0,4
"[82, 58, 7, 70]",56,0,4
"[57, 1, 19, 15, 20, 73]",83,0,6
"[57, 1, 19, 15, 20, 73]",35,0,6
"[57, 1, 19, 15, 20, 73]",88,0,6
"[57, 1, 19, 15, 20, 73]",1,0,6
"[57, 1, 19, 15, 20, 73]",15,0,6
"[15, 20]",58,0,2
"[15, 20]",53,0,2
"[15, 20]",7,0,2
"[15, 20]",14,0,2
"[15, 20]",62,0,2
"[4, 50, 9]",89,0,3
"[4, 50, 9]",50,0,3
"[4, 50, 9]",35,0,3
"[4, 50, 9]",38,0,3
"[4, 50, 9]",36,0,3
"[19, 28, 72, 15, 20]",81,0,5
"[19, 28, 72, 15, 20]",74,0,5
"[19, 28, 72, 15, 20]",70,0,5
"[19, 28, 72, 15, 20]",99,0,5
"[19, 28, 72, 15, 20]",51,0,5
"[82, 52, 15, 7]",54,0,4
"[82, 52, 15, 7]",56,0,4
"[82, 52, 15, 7]",32,0,4
"[82, 52, 15, 7]",9,0,4
"[82, 52, 15, 7]",60,0,4
"[24, 60]",47,0,2
"[24, 60]",44,0,2
"[24, 60]",69,0,2
"[24, 60]",61,0,2
"[24, 60]",35,0,2
"[20, 15, 93]",35,0,3
"[20, 15, 93]",12,0,3
"[20, 15, 93]",74,0,3
"[20, 15, 93]",96,0,3
"[20, 15, 93]",72,0,3
"[84, 40]",41,0,2
"[84, 40]",7,0,2
"[84, 40]",16,0,2
"[84, 40]",19,0,2
"[84, 40]",2,0,2
"[15, 20, 49, 94, 6, 52]",24,0,6
"[15, 20, 49, 94, 6, 52]",31,0,6
"[15, 20, 49, 94, 6, 52]",88,0,6
"[15, 20, 49, 94, 6, 52]",22,0,6
"[15, 20, 49, 94, 6, 52]",1,0,6
"[66, 22]",99,0,2
"[66, 22]",81,0,2
"[66, 22]",20,0,2
"[66, 22]",14,0,2
"[66, 22]",41,0,2
"[40, 30, 14, 15, 3]",75,0,5
"[40, 30, 14, 15, 3]",2,0,5
"[40, 30, 14, 15, 3]",85,0,5
"[40, 30, 14, 15, 3]",49,0,5
"[40, 30, 14, 15, 3]",71,0,5
"[30, 50, 58, 12, 43, 67]",71,0,6
"[30, 50, 58, 12, 43, 67]",41,0,6
"[30, 50, 58, 12, 43, 67]",88,0,6
"[30, 50, 58, 12, 43, 67]",36,0,6
"[30, 50, 58, 12, 43, 67]",58,0,6
"[8, 21, 48, 9, 1]",13,0,5
"[8, 21, 48, 9, 1]",3,0,5
"[8, 21, 48, 9, 1]",44,0,5
"[8, 21, 48, 9, 1]",88,0,5
"[8, 21, 48, 9, 1]",22,0,5
"[61, 69]",8,0,2
"[61, 69]",82,0,2
"[61, 69]",22,0,2
"[61, 69]",91,0,2
"[61, 69]",56,0,2
"[2, 13]",76,0,2
"[2, 13]",69,0,2
"[2, 13]",3,0,2
"[2, 13]",7,0,2
"[2, 13]",78,0,2
"[83, 62]",67,0,2
"[83, 62]",2,0,2
"[83, 62]",6,0,2
"[83, 62]",49,0,2
"[83, 62]",79,0,2
"[63, 91]",20,0,2
"[63, 91]",69,0,2
"[63, 91]",79,0,2
"[63, 91]",23,0,2
"[63, 91]",51,0,2
"[64, 78]",65,0,2
"[64, 78]",21,0,2
"[64, 78]",39,0,2
"[64, 78]",69,0,2
"[64, 78]",60,0,2
"[99, 27, 20]",24,0,3
"[99, 27, 20]",39,0,3
"[99, 27, 20]",99,0,3
"[99, 27, 20]",33,0,3
"[99, 27, 20]",47,0,3
"[89, 9]",32,0,2
"[89, 9]",21,0,2
"[89, 9]",84,0,2
"[89, 9]",54,0,2
"[89, 9]",48,0,2
"[89, 9, 10, 16, 46, 20, 69]",60,0,7
"[89, 9, 10, 16, 46, 20, 69]",93,0,7
"[89, 9, 10, 16, 46, 20, 69]",81,0,7
"[89, 9, 10, 16, 46, 20, 69]",57,0,7
"[89, 9, 10, 16, 46, 20, 69]",72,0,7
"[53, 65, 34, 12]",54,0,4
"[53, 65, 34, 12]",96,0,4
"[53, 65, 34, 12]",76,0,4
"[53, 65, 34, 12]",71,0,4
"[53, 65, 34, 12]",89,0,4
"[65, 12, 45, 32, 23, 69]",11,0,6
"[65, 12, 45, 32, 23, 69]",46,0,6
"[65, 12, 45, 32, 23, 69]",51,0,6
"[65, 12, 45, 32, 23, 69]",15,0,6
"[65, 12, 45, 32, 23, 69]",50,0,6
"[89, 95]",76,0,2
"[89, 95]",81,0,2
"[89, 95]",59,0,2
"[89, 95]",51,0,2
"[89, 95]",16,0,2
"[2, 23]",9,0,2
"[2, 23]",89,0,2
"[2, 23]",41,0,2
"[2, 23]",25,0,2
"[2, 23]",20,0,2
"[62, 2, 49]",95,0,3
"[62, 2, 49]",40,0,3
"[62, 2, 49]",24,0,3
"[62, 2, 49]",88,0,3
"[62, 2, 49]",20,0,3
"[2, 23, 69, 78]",58,0,4
"[2, 23, 69, 78]",84,0,4
"[2, 23, 69, 78]",64,0,4
"[2, 23, 69, 78]",20,0,4
"[2, 23, 69, 78]",70,0,4
"[24, 73, 67]",63,0,3
"[24, 73, 67]",96,0,3
"[24, 73, 67]",54,0,3
"[24, 73, 67]",28,0,3
"[24, 73, 67]",25,0,3
"[48, 70, 88, 49, 54, 51, 7]",29,0,7
"[48, 70, 88, 49, 54, 51, 7]",62,0,7
"[48, 70, 88, 49, 54, 51, 7]",15,0,7
"[48, 70, 88, 49, 54, 51, 7]",94,0,7
"[48, 70, 88, 49, 54, 51, 7]",42,0,7
"[52, 7]",8,0,2
"[52, 7]",53,0,2
"[52, 7]",22,0,2
"[52, 7]",90,0,2
"[52, 7]",38,0,2
"[65, 68, 62, 76, 41, 71]",20,0,6
"[65, 68, 62, 76, 41, 71]",76,0,6
"[65, 68, 62, 76, 41, 71]",57,0,6
"[65, 68, 62, 76, 41, 71]",84,0,6
"[65, 68, 62, 76, 41, 71]",39,0,6
"[52, 86, 77]",8,0,3
"[52, 86, 77]",63,0,3
"[52, 86, 77]",37,0,3
"[52, 86, 77]",75,0,3
"[52, 86, 77]",32,0,3
"[20, 15, 2, 1]",29,0,4
"[20, 15, 2, 1]",26,0,4
"[20, 15, 2, 1]",56,0,4
"[20, 15, 2, 1]",59,0,4
"[20, 15, 2, 1]",15,0,4
"[49, 15, 20]",31,0,3
"[49, 15, 20]",40,0,3
"[49, 15, 20]",54,0,3
"[49, 15, 20]",44,0,3
"[49, 15, 20]",95,0,3
"[53, 83, 50, 6, 4, 18]",50,0,6
"[53, 83, 50, 6, 4, 18]",3,0,6
"[53, 83, 50, 6, 4, 18]",23,0,6
"[53, 83, 50, 6, 4, 18]",68,0,6
"[53, 83, 50, 6, 4, 18]",98,0,6
"[0, 2]",74,0,2
"[0, 2]",25,0,2
"[0, 2]",40,0,2
"[0, 2]",20,0,2
"[0, 2]",95,0,2
"[20, 15]",51,0,2
"[20, 15]",59,0,2
"[20, 15]",74,0,2
"[20, 15]",48,0,2
"[20, 15]",33,0,2
"[72, 6, 4]",4,0,3
"[72, 6, 4]",14,0,3
"[72, 6, 4]",19,0,3
"[72, 6, 4]",54,0,3
"[72, 6, 4]",22,0,3
"[80, 93, 15]",37,0,3
"[80, 93, 15]",93,0,3
"[80, 93, 15]",54,0,3
"[80, 93, 15]",20,0,3
"[80, 93, 15]",84,0,3
"[20, 15, 62, 52]",10,0,4
"[20, 15, 62, 52]",42,0,4
"[20, 15, 62, 52]",76,0,4
"[20, 15, 62, 52]",85,0,4
"[20, 15, 62, 52]",91,0,4
"[24, 42, 81]",2,0,3
"[24, 42, 81]",18,0,3
"[24, 42, 81]",53,0,3
"[24, 42, 81]",43,0,3
"[24, 42, 81]",14,0,3
"[83, 36]",61,0,2
"[83, 36]",49,0,2
"[83, 36]",4,0,2
"[83, 36]",91,0,2
"[83, 36]",60,0,2
"[50, 18, 92]",52,0,3
"[50, 18, 92]",68,0,3
"[50, 18, 92]",61,0,3
"[50, 18, 92]",63,0,3
"[50, 18, 92]",18,0,3
"[5, 19]",44,0,2
"[5, 19]",86,0,2
"[5, 19]",41,0,2
"[5, 19]",22,0,2
"[5, 19]",36,0,2
"[45, 29, 69, 65, 32, 68, 89, 23]",37,0,8
"[45, 29, 69, 65, 32, 68, 89, 23]",76,0,8
"[45, 29, 69, 65, 32, 68, 89, 23]",7,0,8
"[45, 29, 69, 65, 32, 68, 89, 23]",25,0,8
"[45, 29, 69, 65, 32, 68, 89, 23]",33,0,8
"[70, 52, 10, 7]",50,0,4
"[70, 52, 10, 7]",19,0,4
"[70, 52, 10, 7]",6,0,4
"[70, 52, 10, 7]",31,0,4
"[70, 52, 10, 7]",25,0,4
"[86, 2, 15, 55]",72,0,4
"[86, 2, 15, 55]",90,0,4
"[86, 2, 15, 55]",29,0,4
"[86, 2, 15, 55]",33,0,4
"[86, 2, 15, 55]",13,0,4
"[37, 77, 80]",5,0,3
"[37, 77, 80]",12,0,3
"[37, 77, 80]",22,0,3
"[37, 77, 80]",99,0,3
"[37, 77, 80]",98,0,3
"[11, 52]",37,0,2
"[11, 52]",86,0,2
"[11, 52]",25,0,2
"[11, 52]",54,0,2
"[11, 52]",98,0,2
"[41, 27, 15, 20]",22,0,4
"[41, 27, 15, 20]",20,0,4
"[41, 27, 15, 20]",0,0,4
"[41, 27, 15, 20]",59,0,4
"[41, 27, 15, 20]",37,0,4
"[15, 20, 27, 99]",42,0,4
"[15, 20, 27, 99]",56,0,4
"[15, 20, 27, 99]",94,0,4
"[15, 20, 27, 99]",25,0,4
"[15, 20, 27, 99]",54,0,4
"[73, 40]",46,0,2
"[73, 40]",65,0,2
"[73, 40]",44,0,2
"[73, 40]",78,0,2
"[73, 40]",95,0,2
"[32, 90, 2, 3, 36]",37,0,5
"[32, 90, 2, 3, 36]",78,0,5
"[32, 90, 2, 3, 36]",80,0,5
"[32, 90, 2, 3, 36]",72,0,5
"[32, 90, 2, 3, 36]",99,0,5
"[46, 6]",93,0,2
"[46, 6]",40,0,2
"[46, 6]",22,0,2
"[46, 6]",26,0,2
"[46, 6]",96,0,2
"[82, 7]",8,0,2
"[82, 7]",86,0,2
"[82, 7]",12,0,2
"[82, 7]",40,0,2
"[82, 7]",69,0,2
"[7, 14, 2]",49,0,3
"[7, 14, 2]",42,0,3
"[7, 14, 2]",88,0,3
"[7, 14, 2]",27,0,3
"[7, 14, 2]",90,0,3
"[16, 20, 15]",70,0,3
"[16, 20, 15]",56,0,3
"[16, 20, 15]",87,0,3
"[16, 20, 15]",15,0,3
"[16, 20, 15]",20,0,3
"[50, 20, 15, 18]",30,0,4
"[50, 20, 15, 18]",91,0,4
"[50, 20, 15, 18]",89,0,4
"[50, 20, 15, 18]",17,0,4
"[50, 20, 15, 18]",55,0,4
"[92, 41]",82,0,2
"[92, 41]",36,0,2
"[92, 41]",7,0,2
"[92, 41]",14,0,2
"[92, 41]",75,0,2
"[30, 16, 20, 15]",36,0,4
"[30, 16, 20, 15]",89,0,4
"[30, 16, 20, 15]",99,0,4
"[30, 16, 20, 15]",26,0,4
"[30, 16, 20, 15]",83,0,4
"[53, 95, 89, 23, 71]",25,0,5
"[53, 95, 89, 23, 71]",45,0,5
"[53, 95, 89, 23, 71]",42,0,5
"[53, 95, 89, 23, 71]",51,0,5
"[53, 95, 89, 23, 71]",83,0,5
"[59, 85]",98,0,2
"[59, 85]",32,0,2
"[59, 85]",37,0,2
"[59, 85]",11,0,2
"[59, 85]",19,0,2
"[6, 20]",36,0,2
"[6, 20]",56,0,2
"[6, 20]",95,0,2
"[6, 20]",94,0,2
"[6, 20]",96,0,2
"[14, 15, 0, 80]",39,0,4
"[14, 15, 0, 80]",91,0,4
"[14, 15, 0, 80]",68,0,4
"[14, 15, 0, 80]",67,0,4
"[14, 15, 0, 80]",35,0,4
"[50, 43, 89]",87,0,3
"[50, 43, 89]",19,0,3
"[50, 43, 89]",1,0,3
"[50, 43, 89]",99,0,3
"[50, 43, 89]",94,0,3
"[2, 39, 90]",24,0,3
"[2, 39, 90]",9,0,3
"[2, 39, 90]",74,0,3
"[2, 39, 90]",10,0,3
"[2, 39, 90]",89,0,3
"[15, 20, 87, 77]",77,0,4
"[15, 20, 87, 77]",26,0,4
"[15, 20, 87, 77]",15,0,4
"[15, 20, 87, 77]",89,0,4
"[15, 20, 87, 77]",81,0,4
"[65, 23, 90, 68]",37,0,4
"[65, 23, 90, 68]",12,0,4
"[65, 23, 90, 68]",48,0,4
"[65, 23, 90, 68]",23,0,4
"[65, 23, 90, 68]",5,0,4
"[38, 22]",35,0,2
"[38, 22]",65,0,2
"[38, 22]",84,0,2
"[38, 22]",5,0,2
"[38, 22]",97,0,2
"[30, 73]",31,0,2
"[30, 73]",66,0,2
"[30, 73]",46,0,2
"[30, 73]",22,0,2
"[30, 73]",73,0,2
"[20, 56]",3,0,2
"[20, 56]",70,0,2
"[20, 56]",68,0,2
"[20, 56]",16,0,2
"[20, 56]",59,0,2
"[96, 9]",96,0,2
"[96, 9]",38,0,2
"[96, 9]",12,0,2
"[96, 9]",15,0,2
"[96, 9]",34,0,2
"[10, 70, 73, 74]",58,0,4
"[10, 70, 73, 74]",46,0,4
"[10, 70, 73, 74]",61,0,4
"[10, 70, 73, 74]",41,0,4
"[10, 70, 73, 74]",67,0,4
"[10, 21, 17, 58]",69,0,4
"[10, 21, 17, 58]",86,0,4
"[10, 21, 17, 58]",52,0,4
"[10, 21, 17, 58]",32,0,4
"[10, 21, 17, 58]",68,0,4
"[62, 20, 15]",24,0,3
"[62, 20, 15]",28,0,3
"[62, 20, 15]",53,0,3
"[62, 20, 15]",49,0,3
"[62, 20, 15]",3,0,3
"[15, 77]",38,0,2
"[15, 77]",32,0,2
"[15, 77]",0,0,2
"[15, 77]",29,0,2
"[15, 77]",30,0,2
"[71, 41, 61, 45, 23, 65, 21, 75]",81,0,8
"[71, 41, 61, 45, 23, 65, 21, 75]",30,0,8
"[71, 41, 61, 45, 23, 65, 21, 75]",76,0,8
"[71, 41, 61, 45, 23, 65, 21, 75]",98,0,8
"[71, 41, 61, 45, 23, 65, 21, 75]",40,0,8
"[20, 67, 74]",60,0,3
"[20, 67, 74]",0,0,3
"[20, 67, 74]",31,0,3
"[20, 67, 74]",15,0,3
"[20, 67, 74]",74,0,3
"[70, 10]",6,0,2
"[70, 10]",28,0,2
"[70, 10]",62,0,2
"[70, 10]",68,0,2
"[70, 10]",65,0,2
"[70, 1]",10,0,2
"[70, 1]",81,0,2
"[70, 1]",20,0,2
"[70, 1]",27,0,2
"[70, 1]",47,0,2
"[2, 52, 7, 14]",31,0,4
"[2, 52, 7, 14]",55,0,4
"[2, 52, 7, 14]",48,0,4
"[2, 52, 7, 14]",58,0,4
"[2, 52, 7, 14]",32,0,4
"[47, 15]",88,0,2
"[47, 15]",65,0,2
"[47, 15]",23,0,2
"[47, 15]",79,0,2
"[47, 15]",74,0,2
"[20, 4]",60,0,2
"[20, 4]",83,0,2
"[20, 4]",92,0,2
"[20, 4]",4,0,2
"[20, 4]",66,0,2
"[90, 92]",53,0,2
"[90, 92]",82,0,2
"[90, 92]",77,0,2
"[90, 92]",68,0,2
"[90, 92]",32,0,2
"[82, 36, 4, 58, 7]",92,0,5
"[82, 36, 4, 58, 7]",53,0,5
"[82, 36, 4, 58, 7]",32,0,5
"[82, 36, 4, 58, 7]",33,0,5
